"F46,F20,F26",13824
"F46,F33",49138
"F46,F33,F24",24616
"F46,F33,F36",24522
"F46,F33,F36,F16",24522
"F46,F33,F16",24522
"F46,F11",56370
F88,20539
F1,972690
"F1,F25",130487
"F1,F25,F15",41165
"F1,F25,F15,F13",20603
"F1,F25,F12",20732
"F1,F25,F17",41192
"F1,F25,F17,F15",20603
"F1,F25,F17,F15,F13",20603
"F1,F25,F17,F5",20589
"F1,F25,F17,F13",20603
"F1,F25,F5",20589
"F1,F25,F13",20603
"F1,F25,F16",20403
"F1,F25,F16,F11",20403
"F1,F25,F11",20403
"F1,F24",146303
"F1,F24,F0",24447
"F1,F24,F2",24706
"F1,F24,F5",24978
"F1,F24,F14",20158
"F1,F15",113597
"F1,F15,F24",20158
"F1,F15,F24,F14",20158
"F1,F15,F5",17172
"F1,F15,F13",20603
"F1,F15,F16",35102
"F1,F15,F14",20158
"F1,F0",111148
"F1,F0,F3",10290
"F1,F0,F11",20810
"F1,F12",131470
"F1,F12,F0",10243
"F1,F12,F8",10376
"F1,F12,F11",24517
"F1,F17",182456
"F1,F17,F15",20603
"F1,F17,F15,F13",20603
"F1,F17,F0",20533
"F1,F17,F0,F3",10290
"F1,F17,F12",10243
"F1,F17,F12,F0",10243
"F1,F17,F7",20879
"F1,F17,F7,F5",10503
"F1,F17,F7,F16",20879
"F1,F17,F7,F16,F5",10503
"F1,F17,F7,F16,F11",10376
"F1,F17,F7,F11",10376
"F1,F17,F5",65818
"F1,F17,F5,F0",10243
"F1,F17,F5,F12",10243
"F1,F17,F5,F12,F0",10243
"F1,F17,F5,F14",24483
"F1,F17,F13",45086
"F1,F17,F13,F5",24483
"F1,F17,F13,F5,F14",24483
"F1,F17,F13,F14",24483
"F1,F17,F3",30809
"F1,F17,F3,F11",10190
"F1,F17,F16",38097
"F1,F17,F16,F5",10503
"F1,F17,F16,F3",10329
"F1,F17,F16,F11",10376
"F1,F17,F8",30758
"F1,F17,F8,F0",10290
"F1,F17,F8,F0,F3",10290
"F1,F17,F8,F3",10290
"F1,F17,F14",24483
"F1,F17,F11",27567
"F1,F7",104031
"F1,F7,F24",31356
"F1,F7,F24,F0",24447
"F1,F7,F15",10471
"F1,F7,F15,F16",10471
"F1,F7,F0",34552
"F1,F7,F2",31220
"F1,F7,F5",10503
"F1,F7,F16",41619
"F1,F7,F16,F2",10269
"F1,F7,F16,F5",10503
"F1,F7,F16,F14",10269
"F1,F7,F16,F14,F2",10269
"F1,F7,F16,F11",10376
"F1,F7,F14",20374
"F1,F7,F14,F0",10105
"F1,F7,F14,F2",10269
"F1,F7,F11",10376
"F1,F2",76474
"F1,F2,F0",10310
"F1,F2,F8",10310
"F1,F2,F8,F0",10310
"F1,F5",156588
"F1,F5,F0",10243
"F1,F5,F12",10243
"F1,F5,F12,F0",10243
"F1,F5,F14",45149
"F1,F19",99961
"F1,F19,F24",41377
"F1,F19,F24,F2",20686
"F1,F19,F2",20686
"F1,F19,F5",20666
"F1,F19,F5,F14",20666
"F1,F19,F8",10270
"F1,F19,F14",20666
"F1,F13",100708
"F1,F13,F24",24414
"F1,F13,F12",24460
"F1,F13,F5",24483
"F1,F13,F5,F14",24483
"F1,F13,F14",24483
"F1,F3",62445
"F1,F3,F11",10190
"F1,F26",143983
"F1,F26,F24",20686
"F1,F26,F24,F2",20686
"F1,F26,F12",20415
"F1,F26,F17",40960
"F1,F26,F17,F8",20468
"F1,F26,F2",20686
"F1,F26,F19",20686
"F1,F26,F19,F24",20686
"F1,F26,F19,F24,F2",20686
"F1,F26,F19,F2",20686
"F1,F26,F16",41156
"F1,F26,F16,F12",20415
"F1,F26,F16,F8",20741
"F1,F26,F8",41209
"F1,F16",211548
"F1,F16,F0",24943
"F1,F16,F12",44932
"F1,F16,F12,F11",24517
"F1,F16,F2",10269
"F1,F16,F5",10503
"F1,F16,F3",10329
"F1,F16,F8",20741
"F1,F16,F14",10269
"F1,F16,F14,F2",10269
"F1,F16,F11",55296
"F1,F8",110066
"F1,F8,F0",20600
"F1,F8,F0,F3",10290
"F1,F8,F3",10290
"F1,F10",107747
"F1,F10,F0",24943
"F1,F10,F12",10376
"F1,F10,F12,F8",10376
"F1,F10,F2",10238
"F1,F10,F16",42004
"F1,F10,F16,F0",24943
"F1,F10,F8",31152
"F1,F10,F14",31014
"F1,F10,F14,F2",10238
"F1,F10,F14,F8",20776
"F1,F6",82922
"F1,F6,F0",20810
"F1,F6,F0,F11",20810
"F1,F6,F15",20882
"F1,F6,F15,F5",10411
"F1,F6,F15,F16",10471
"F1,F6,F12",20727
"F1,F6,F17",10190
"F1,F6,F17,F3",10190
"F1,F6,F17,F3,F11",10190
"F1,F6,F17,F11",10190
"F1,F6,F7",10471
"F1,F6,F7,F15",10471
"F1,F6,F7,F15,F16",10471
"F1,F6,F7,F16",10471
"F1,F6,F5",10411
"F1,F6,F3",10190
"F1,F6,F3,F11",10190
"F1,F6,F16",20784
"F1,F6,F10",10313
"F1,F6,F10,F16",10313
"F1,F6,F11",31000
"F1,F14",116695
"F1,F14,F0",10105
"F1,F14,F2",20507
"F1,F14,F8",20776
"F1,F11",100112
F58,62359
"F58,F48",11156
"F58,F27",15198
"F58,F42",13811
"F58,F10",13893
"F58,F43",17986
"F58,F33",13807
"F58,F20",18009
F11,1379004
F93,20518
F9,970548
"F9,F24",72955
"F9,F24,F0",41381
"F9,F24,F12",20638
"F9,F24,F12,F0",20638
"F9,F24,F12,F8",20638
"F9,F24,F12,F8,F0",20638
"F9,F24,F8",41399
"F9,F24,F8,F0",20638
"F9,F24,F14",20761
"F9,F24,F14,F8",20761
"F9,F25",86628
"F9,F25,F0",20646
"F9,F25,F2",20457
"F9,F25,F2,F11",20457
"F9,F25,F7",20420
"F9,F25,F10",20919
"F9,F25,F11",20457
"F9,F15",168104
"F9,F15,F0",20489
"F9,F15,F5",20720
"F9,F15,F5,F3",10243
"F9,F15,F5,F8",10477
"F9,F15,F3",30900
"F9,F15,F16",41128
"F9,F15,F16,F3",20657
"F9,F15,F16,F14",10218
"F9,F15,F16,F11",10253
"F9,F15,F8",30966
"F9,F15,F8,F0",20489
"F9,F15,F14",10218
"F9,F15,F11",30876
"F9,F0",175226
"F9,F12",190529
"F9,F12,F0",93006
"F9,F12,F2",62210
"F9,F12,F2,F0",20840
"F9,F12,F2,F8",10380
"F9,F12,F2,F11",10298
"F9,F12,F8",41394
"F9,F12,F8,F0",20638
"F9,F12,F11",10298
"F9,F17",82857
"F9,F17,F15",24421
"F9,F17,F12",10241
"F9,F17,F2",10447
"F9,F17,F2,F8",10447
"F9,F17,F3",10329
"F9,F17,F16",20570
"F9,F17,F16,F12",10241
"F9,F17,F16,F3",10329
"F9,F17,F16,F14",10241
"F9,F17,F16,F14,F12",10241
"F9,F17,F10",20596
"F9,F17,F10,F11",20596
"F9,F17,F8",10447
"F9,F17,F14",20688
"F9,F17,F14,F12",10241
"F9,F17,F14,F2",10447
"F9,F17,F14,F2,F8",10447
"F9,F17,F14,F8",10447
"F9,F17,F11",27419
"F9,F2",169261
"F9,F2,F0",20840
"F9,F2,F3",10278
"F9,F2,F8",31105
"F9,F2,F8,F3",10278
"F9,F2,F11",71947
"F9,F7",88535
"F9,F7,F0",10105
"F9,F7,F5",20464
"F9,F7,F13",10226
"F9,F7,F13,F11",10226
"F9,F7,F3",10214
"F9,F7,F3,F11",10214
"F9,F7,F16",30826
"F9,F7,F16,F5",20464
"F9,F7,F16,F11",10362
"F9,F7,F10",10362
"F9,F7,F10,F16",10362
"F9,F7,F10,F16,F11",10362
"F9,F7,F10,F11",10362
"F9,F7,F14",10105
"F9,F7,F14,F0",10105
"F9,F7,F11",30802
"F9,F19",164758
"F9,F19,F15",50966
"F9,F19,F15,F5",10243
"F9,F19,F15,F5,F3",10243
"F9,F19,F15,F3",10243
"F9,F19,F2",10278
"F9,F19,F2,F3",10278
"F9,F19,F2,F8",10278
"F9,F19,F2,F8,F3",10278
"F9,F19,F7",10214
"F9,F19,F7,F3",10214
"F9,F19,F7,F3,F11",10214
"F9,F19,F7,F11",10214
"F9,F19,F5",10243
"F9,F19,F5,F3",10243
"F9,F19,F3",30735
"F9,F19,F3,F11",10214
"F9,F19,F13",10137
"F9,F19,F8",10278
"F9,F19,F8,F3",10278
"F9,F19,F10",10137
"F9,F19,F10,F13",10137
"F9,F19,F14",41039
"F9,F19,F14,F11",41039
"F9,F19,F6",30503
"F9,F19,F6,F15",20366
"F9,F19,F6,F13",10137
"F9,F19,F6,F10",10137
"F9,F19,F6,F10,F13",10137
"F9,F19,F11",82916
"F9,F5",92348
"F9,F5,F0",10214
"F9,F5,F12",30631
"F9,F5,F12,F0",10214
"F9,F5,F2",10190
"F9,F5,F2,F11",10190
"F9,F5,F3",10243
"F9,F5,F8",20820
"F9,F5,F11",10190
"F9,F3",137421
"F9,F3,F11",10214
"F9,F13",71935
"F9,F13,F12",10298
"F9,F13,F12,F2",10298
"F9,F13,F12,F2,F11",10298
"F9,F13,F12,F11",10298
"F9,F13,F2",10298
"F9,F13,F2,F11",10298
"F9,F13,F3",20576
"F9,F13,F11",20524
"F9,F1",48460
"F9,F1,F0",10105
"F9,F1,F12",10376
"F9,F1,F12,F8",10376
"F9,F1,F17",10329
"F9,F1,F17,F3",10329
"F9,F1,F17,F16",10329
"F9,F1,F17,F16,F3",10329
"F9,F1,F7",10105
"F9,F1,F7,F0",10105
"F9,F1,F7,F14",10105
"F9,F1,F7,F14,F0",10105
"F9,F1,F3",17228
"F9,F1,F16",10329
"F9,F1,F16,F3",10329
"F9,F1,F10",10376
"F9,F1,F10,F12",10376
"F9,F1,F10,F12,F8",10376
"F9,F1,F10,F8",10376
"F9,F1,F8",10376
"F9,F1,F14",10105
"F9,F1,F14,F0",10105
"F9,F26",61310
"F9,F26,F25",20420
"F9,F26,F25,F7",20420
"F9,F26,F7",40884
"F9,F26,F7,F5",20464
"F9,F26,F7,F16",20464
"F9,F26,F7,F16,F5",20464
"F9,F26,F19",20426
"F9,F26,F19,F14",20426
"F9,F26,F19,F14,F11",20426
"F9,F26,F19,F11",20426
"F9,F26,F5",20464
"F9,F26,F16",20464
"F9,F26,F16,F5",20464
"F9,F26,F14",20426
"F9,F26,F14,F11",20426
"F9,F26,F11",20426
"F9,F16",144577
"F9,F16,F0",10237
"F9,F16,F12",20621
"F9,F16,F12,F2",10380
"F9,F16,F12,F2,F8",10380
"F9,F16,F12,F8",10380
"F9,F16,F2",20954
"F9,F16,F2,F8",10380
"F9,F16,F2,F11",10574
"F9,F16,F5",20464
"F9,F16,F3",30986
"F9,F16,F8",20847
"F9,F16,F14",30696
"F9,F16,F14,F0",10237
"F9,F16,F14,F12",10241
"F9,F16,F11",31189
"F9,F10",144805
"F9,F10,F15",20623
"F9,F10,F15,F11",20623
"F9,F10,F0",31054
"F9,F10,F12",41430
"F9,F10,F12,F0",31054
"F9,F10,F12,F2",20840
"F9,F10,F12,F2,F0",20840
"F9,F10,F12,F8",10376
"F9,F10,F2",20840
"F9,F10,F2,F0",20840
"F9,F10,F5",20557
"F9,F10,F5,F0",10214
"F9,F10,F5,F12",10214
"F9,F10,F5,F12,F0",10214
"F9,F10,F5,F8",10343
"F9,F10,F13",10137
"F9,F10,F16",20757
"F9,F10,F16,F11",10362
"F9,F10,F8",20719
"F9,F10,F11",51581
"F9,F8",134656
"F9,F8,F0",41127
"F9,F8,F3",10278
"F9,F6",209683
"F9,F6,F15",61718
"F9,F6,F15,F5",10477
"F9,F6,F15,F5,F8",10477
"F9,F6,F15,F3",20657
"F9,F6,F15,F16",30875
"F9,F6,F15,F16,F3",20657
"F9,F6,F15,F16,F14",10218
"F9,F6,F15,F8",10477
"F9,F6,F15,F14",10218
"F9,F6,F0",41314
"F9,F6,F12",82423
"F9,F6,F12,F0",41314
"F9,F6,F12,F2",20692
"F9,F6,F7",10226
"F9,F6,F7,F13",10226
"F9,F6,F7,F13,F11",10226
"F9,F6,F7,F11",10226
"F9,F6,F2",20692
"F9,F6,F5",41237
"F9,F6,F5,F12",20417
"F9,F6,F5,F8",20820
"F9,F6,F13",20363
"F9,F6,F13,F11",10226
"F9,F6,F3",20657
"F9,F6,F16",41342
"F9,F6,F16,F3",20657
"F9,F6,F16,F8",10467
"F9,F6,F16,F14",10218
"F9,F6,F10",20480
"F9,F6,F10,F5",10343
"F9,F6,F10,F5,F8",10343
"F9,F6,F10,F13",10137
"F9,F6,F10,F8",10343
"F9,F6,F8",31287
"F9,F6,F14",10218
"F9,F6,F11",10226
"F9,F14",133762
"F9,F14,F0",20342
"F9,F14,F12",10241
"F9,F14,F2",10447
"F9,F14,F2,F8",10447
"F9,F14,F3",20714
"F9,F14,F8",31208
"F9,F14,F11",41039
"F9,F11",258747
F51,59007
"F51,F53",13704
"F51,F24",13572
"F51,F27",10892
"F51,F49",11097
"F51,F11",11058
F3,1278401
"F3,F11",297225
F32,385457
"F32,F29",24418
"F32,F29,F5",24418
"F32,F34",52331
"F32,F34,F24",24753
"F32,F34,F24,F2",24753
"F32,F34,F2",24753
"F32,F34,F13",20587
"F32,F34,F13,F11",20587
"F32,F34,F18",24753
"F32,F34,F18,F24",24753
"F32,F34,F18,F24,F2",24753
"F32,F34,F18,F2",24753
"F32,F34,F11",27578
"F32,F24",49197
"F32,F24,F2",24753
"F32,F24,F3",24444
"F32,F22",55829
"F32,F22,F29",24418
"F32,F22,F29,F5",24418
"F32,F22,F0",24620
"F32,F22,F5",24418
"F32,F22,F13",24620
"F32,F22,F13,F0",24620
"F32,F22,F20",49038
"F32,F22,F20,F29",24418
"F32,F22,F20,F29,F5",24418
"F32,F22,F20,F0",24620
"F32,F22,F20,F5",24418
"F32,F22,F20,F13",24620
"F32,F22,F20,F13,F0",24620
"F32,F31",20501
"F32,F31,F12",20501
"F32,F31,F7",20501
"F32,F31,F7,F12",20501
"F32,F9",10924
"F32,F0",73848
"F32,F0,F11",24798
"F32,F12",49093
"F32,F12,F11",24517
"F32,F17",24444
"F32,F17,F24",24444
"F32,F17,F24,F3",24444
"F32,F17,F3",24444
"F32,F2",73652
"F32,F7",27245
"F32,F7,F12",20501
"F32,F36",45329
"F32,F36,F31",20501
"F32,F36,F31,F12",20501
"F32,F36,F31,F7",20501
"F32,F36,F31,F7,F12",20501
"F32,F36,F12",20501
"F32,F36,F7",20501
"F32,F36,F7,F12",20501
"F32,F36,F19",20762
"F32,F36,F1",20762
"F32,F36,F1,F19",20762
"F32,F19",41453
"F32,F19,F0",20691
"F32,F19,F0,F11",20691
"F32,F19,F11",20691
"F32,F5",24418
"F32,F13",73998
"F32,F13,F0",24620
"F32,F13,F11",20587
"F32,F38",32592
"F32,F38,F0",24430
"F32,F38,F18",24430
"F32,F38,F18,F0",24430
"F32,F3",44987
"F32,F3,F11",20543
"F32,F27",28905
"F32,F27,F13",24725
"F32,F27,F18",24725
"F32,F27,F18,F13",24725
"F32,F1",65791
"F32,F1,F12",24517
"F32,F1,F12,F11",24517
"F32,F1,F19",20762
"F32,F1,F16",24517
"F32,F1,F16,F12",24517
"F32,F1,F16,F12,F11",24517
"F32,F1,F16,F11",24517
"F32,F1,F11",24517
"F32,F16",24517
"F32,F16,F12",24517
"F32,F16,F12,F11",24517
"F32,F16,F11",24517
"F32,F26",20543
"F32,F26,F3",20543
"F32,F26,F3,F11",20543
"F32,F26,F11",20543
"F32,F37",24302
"F32,F37,F2",24302
"F32,F37,F14",24302
"F32,F37,F14,F2",24302
"F32,F10",20531
"F32,F10,F2",20531
"F32,F10,F14",20531
"F32,F10,F14,F2",20531
"F32,F18",73908
"F32,F18,F24",24753
"F32,F18,F24,F2",24753
"F32,F18,F0",24430
"F32,F18,F2",24753
"F32,F18,F13",24725
"F32,F35",20543
"F32,F35,F3",20543
"F32,F35,F3,F11",20543
"F32,F35,F26",20543
"F32,F35,F26,F3",20543
"F32,F35,F26,F3,F11",20543
"F32,F35,F26,F11",20543
"F32,F35,F11",20543
"F32,F20",76720
"F32,F20,F29",24418
"F32,F20,F29,F5",24418
"F32,F20,F0",45311
"F32,F20,F0,F11",20691
"F32,F20,F5",24418
"F32,F20,F19",20691
"F32,F20,F19,F0",20691
"F32,F20,F19,F0,F11",20691
"F32,F20,F19,F11",20691
"F32,F20,F13",24620
"F32,F20,F13,F0",24620
"F32,F20,F11",27682
"F32,F33",24842
"F32,F33,F36",20762
"F32,F33,F36,F19",20762
"F32,F33,F36,F1",20762
"F32,F33,F36,F1,F19",20762
"F32,F33,F19",20762
"F32,F33,F1",20762
"F32,F33,F1,F19",20762
"F32,F14",55690
"F32,F14,F2",48899
"F32,F11",97436
F96,45359
"F96,F44",12522
F0,1270233
"F0,F3",165428
"F0,F3,F11",51468
"F0,F11",117734
F45,375461
"F45,F29",55945
"F45,F29,F6",24439
"F45,F34",80482
"F45,F34,F1",24353
"F45,F34,F1,F10",24353
"F45,F34,F10",24353
"F45,F24",24337
"F45,F25",35678
"F45,F22",31521
"F45,F22,F15",24730
"F45,F15",56116
"F45,F46",24353
"F45,F46,F34",24353
"F45,F46,F34,F1",24353
"F45,F46,F34,F1,F10",24353
"F45,F46,F34,F10",24353
"F45,F46,F1",24353
"F45,F46,F1,F10",24353
"F45,F46,F10",24353
"F45,F31",10855
"F45,F9",24421
"F45,F9,F15",24421
"F45,F9,F17",24421
"F45,F9,F17,F15",24421
"F45,F17",28511
"F45,F17,F15",24421
"F45,F7",24913
"F45,F2",13732
"F45,F21",24595
"F45,F21,F25",24595
"F45,F36",24499
"F45,F36,F28",24499
"F45,F19",11002
"F45,F30",69849
"F45,F30,F29",24563
"F45,F30,F36",24499
"F45,F30,F36,F28",24499
"F45,F30,F28",24499
"F45,F28",24499
"F45,F38",59604
"F45,F38,F34",24435
"F45,F38,F13",24260
"F45,F38,F33",24260
"F45,F38,F33,F13",24260
"F45,F13",31172
"F45,F1",24353
"F45,F1,F10",24353
"F45,F26",11056
"F45,F4",24730
"F45,F4,F22",24730
"F45,F4,F22,F15",24730
"F45,F4,F15",24730
"F45,F37",48836
"F45,F37,F24",24337
"F45,F37,F36",24499
"F45,F37,F36,F28",24499
"F45,F37,F30",24499
"F45,F37,F30,F36",24499
"F45,F37,F30,F36,F28",24499
"F45,F37,F30,F28",24499
"F45,F37,F28",24499
"F45,F18",10998
"F45,F10",24353
"F45,F6",28579
"F45,F33",77528
"F45,F33,F22",24730
"F45,F33,F22,F15",24730
"F45,F33,F9",24421
"F45,F33,F9,F15",24421
"F45,F33,F9,F17",24421
"F45,F33,F9,F17,F15",24421
"F45,F33,F15",49151
"F45,F33,F17",24421
"F45,F33,F17,F15",24421
"F45,F33,F13",24260
"F45,F33,F4",24730
"F45,F33,F4,F22",24730
"F45,F33,F4,F22,F15",24730
"F45,F33,F4,F15",24730
F71,20491
F18,955794
"F18,F24",219046
"F18,F24,F0",20743
"F18,F24,F12",20533
"F18,F24,F12,F3",20533
"F18,F24,F2",24753
"F18,F24,F5",20533
"F18,F24,F5,F12",20533
"F18,F24,F5,F12,F3",20533
"F18,F24,F5,F3",20533
"F18,F24,F3",51563
"F18,F24,F8",24750
"F18,F25",45284
"F18,F25,F17",20589
"F18,F25,F17,F5",20589
"F18,F25,F5",20589
"F18,F25,F13",24695
"F18,F15",151055
"F18,F15,F0",10179
"F18,F15,F0,F11",10179
"F18,F15,F2",10197
"F18,F15,F5",51545
"F18,F15,F5,F2",10197
"F18,F15,F5,F11",10338
"F18,F15,F3",27105
"F18,F15,F13",27170
"F18,F15,F13,F14",20358
"F18,F15,F14",20358
"F18,F15,F11",31077
"F18,F9",58471
"F18,F9,F24",27536
"F18,F9,F24,F0",20743
"F18,F9,F0",30980
"F18,F9,F13",20698
"F18,F9,F16",10237
"F18,F9,F16,F0",10237
"F18,F9,F16,F14",10237
"F18,F9,F16,F14,F0",10237
"F18,F9,F14",10237
"F18,F9,F14,F0",10237
"F18,F0",200114
"F18,F0,F3",10410
"F18,F0,F11",30989
"F18,F12",80905
"F18,F12,F3",20533
"F18,F17",149050
"F18,F17,F24",24237
"F18,F17,F24,F3",24237
"F18,F17,F0",41634
"F18,F17,F15",20757
"F18,F17,F15,F2",10197
"F18,F17,F15,F5",10197
"F18,F17,F15,F5,F2",10197
"F18,F17,F15,F11",10560
"F18,F17,F7",10291
"F18,F17,F7,F16",10291
"F18,F17,F7,F16,F11",10291
"F18,F17,F7,F11",10291
"F18,F17,F2",10197
"F18,F17,F5",30786
"F18,F17,F5,F2",10197
"F18,F17,F3",24237
"F18,F17,F16",10291
"F18,F17,F16,F11",10291
"F18,F17,F10",20857
"F18,F17,F10,F0",20857
"F18,F17,F14",20470
"F18,F17,F11",27852
"F18,F7",51255
"F18,F7,F15",10179
"F18,F7,F15,F0",10179
"F18,F7,F15,F0,F11",10179
"F18,F7,F15,F11",10179
"F18,F7,F0",20468
"F18,F7,F0,F11",10179
"F18,F7,F12",10176
"F18,F7,F5",10320
"F18,F7,F13",20609
"F18,F7,F13,F0",10289
"F18,F7,F13,F5",10320
"F18,F7,F16",20467
"F18,F7,F16,F12",10176
"F18,F7,F16,F11",10291
"F18,F7,F10",20609
"F18,F7,F10,F0",10289
"F18,F7,F10,F5",10320
"F18,F7,F10,F13",20609
"F18,F7,F10,F13,F0",10289
"F18,F7,F10,F13,F5",10320
"F18,F7,F11",20470
"F18,F2",86511
"F18,F2,F0",10310
"F18,F2,F8",10310
"F18,F2,F8,F0",10310
"F18,F5",154659
"F18,F5,F12",30868
"F18,F5,F12,F3",20533
"F18,F5,F2",10197
"F18,F5,F3",41168
"F18,F5,F3,F11",20635
"F18,F5,F8",30977
"F18,F5,F8,F3",10275
"F18,F5,F8,F3,F11",10275
"F18,F5,F8,F11",10275
"F18,F5,F14",10335
"F18,F5,F14,F12",10335
"F18,F5,F11",30973
"F18,F19",74400
"F18,F19,F24",24641
"F18,F19,F0",31267
"F18,F19,F0,F3",10410
"F18,F19,F17",20857
"F18,F19,F17,F0",20857
"F18,F19,F17,F10",20857
"F18,F19,F17,F10,F0",20857
"F18,F19,F3",20819
"F18,F19,F3,F11",10409
"F18,F19,F10",31266
"F18,F19,F10,F0",20857
"F18,F19,F10,F3",10409
"F18,F19,F10,F3,F11",10409
"F18,F19,F10,F11",10409
"F18,F19,F8",10410
"F18,F19,F8,F0",10410
"F18,F19,F8,F0,F3",10410
"F18,F19,F8,F3",10410
"F18,F19,F11",10409
"F18,F13",193832
"F18,F13,F24",24414
"F18,F13,F0",30792
"F18,F13,F12",31018
"F18,F13,F5",20655
"F18,F13,F5,F12",10335
"F18,F13,F5,F14",10335
"F18,F13,F5,F14,F12",10335
"F18,F13,F16",20683
"F18,F13,F16,F12",20683
"F18,F13,F14",51196
"F18,F13,F14,F0",20503
"F18,F13,F14,F12",10335
"F18,F3",158707
"F18,F3,F11",51773
"F18,F1",103773
"F18,F1,F25",20589
"F18,F1,F25,F17",20589
"F18,F1,F25,F17,F5",20589
"F18,F1,F25,F5",20589
"F18,F1,F24",24414
"F18,F1,F15",10411
"F18,F1,F15,F5",10411
"F18,F1,F0",31120
"F18,F1,F0,F11",20810
"F18,F1,F17",27590
"F18,F1,F17,F5",20589
"F18,F1,F2",20548
"F18,F1,F2,F0",10310
"F18,F1,F2,F8",10310
"F18,F1,F2,F8,F0",10310
"F18,F1,F5",31000
"F18,F1,F13",24414
"F18,F1,F13,F24",24414
"F18,F1,F8",10310
"F18,F1,F8,F0",10310
"F18,F1,F10",10238
"F18,F1,F10,F2",10238
"F18,F1,F10,F14",10238
"F18,F1,F10,F14,F2",10238
"F18,F1,F6",31221
"F18,F1,F6,F0",20810
"F18,F1,F6,F0,F11",20810
"F18,F1,F6,F15",10411
"F18,F1,F6,F15,F5",10411
"F18,F1,F6,F5",10411
"F18,F1,F6,F11",20810
"F18,F1,F14",10238
"F18,F1,F14,F2",10238
"F18,F1,F11",27811
"F18,F26",82356
"F18,F26,F24",41242
"F18,F26,F15",20599
"F18,F26,F15,F5",20599
"F18,F26,F5",20599
"F18,F26,F3",13715
"F18,F26,F6",20867
"F18,F26,F6,F24",20867
"F18,F16",93350
"F18,F16,F0",10237
"F18,F16,F12",30859
"F18,F16,F2",31013
"F18,F16,F14",10237
"F18,F16,F14,F0",10237
"F18,F16,F11",10291
"F18,F10",120643
"F18,F10,F0",51649
"F18,F10,F2",41251
"F18,F10,F5",10320
"F18,F10,F3",10409
"F18,F10,F3,F11",10409
"F18,F10,F13",41112
"F18,F10,F13,F0",30792
"F18,F10,F13,F5",10320
"F18,F10,F13,F14",20503
"F18,F10,F13,F14,F0",20503
"F18,F10,F16",31013
"F18,F10,F16,F2",31013
"F18,F10,F14",30741
"F18,F10,F14,F0",20503
"F18,F10,F14,F2",10238
"F18,F10,F11",10409
"F18,F8",132558
"F18,F8,F0",41289
"F18,F8,F0,F3",10410
"F18,F8,F3",20685
"F18,F8,F3,F11",10275
"F18,F8,F11",10275
"F18,F6",183473
"F18,F6,F24",20867
"F18,F6,F0",41587
"F18,F6,F0,F11",20810
